start,end
Latvia,Botswana
Latvia,Brazil
Latvia,Bulgaria
Latvia,Burkina Faso
Latvia,Cabo Verde
Latvia,Cambodia
Latvia,Cameroon
Latvia,Canada
Latvia,Central African Republic
Latvia,Chad
Latvia,Chile
Latvia,Colombia
Latvia,Congo
Latvia,Costa Rica
Latvia,Croatia
Latvia,Cuba
Latvia,Cyprus
Latvia,Czechia
Latvia,Djibouti
Latvia,Dominica
Latvia,Dominican Republic
Latvia,Ecuador
Latvia,Egypt
Latvia,El Salvador
Latvia,Eswatini
Latvia,Ethiopia
Latvia,Fiji
Latvia,Finland
Latvia,France
Latvia,French Polynesia
Latvia,Gabon
Latvia,Gambia
Latvia,Georgia
Latvia,Germany
Latvia,Ghana
Latvia,Greece
Latvia,Grenada
Latvia,Guatemala
Latvia,Guinea
Latvia,Guinea-Bissau
Latvia,Guyana
Latvia,Haiti
Latvia,Honduras
Latvia,Hungary
Latvia,India
Latvia,Iraq
Latvia,Ireland
Latvia,Israel
Latvia,Italy
Latvia,Jamaica
Latvia,Japan
Latvia,Jordan
Latvia,Kazakhstan
Latvia,Kenya
Latvia,Kiribati
Latvia,"Korea, North"
Latvia,"Korea, South"
Latvia,Lebanon
Latvia,Lesotho
Latvia,Liberia
Latvia,Luxembourg
Latvia,Madagascar
Latvia,Malawi
Latvia,Malaysia
Latvia,Mauritania
Latvia,Mauritius
Latvia,Mexico
Latvia,Mongolia
Latvia,Montenegro
Latvia,Mozambique
Latvia,Namibia
Latvia,Nepal
Latvia,New Caledonia
Latvia,New Zealand
Latvia,Nicaragua
Latvia,Niger
Latvia,Nigeria
Latvia,Norway
Latvia,Pakistan
Latvia,Panama
Latvia,Paraguay
Latvia,Peru
Latvia,Poland
Latvia,Portugal
Latvia,Republic of Moldova
Latvia,Russian Federation
Latvia,Rwanda
Latvia,Saint Kitts and Nevis
Latvia,Saint Lucia
Latvia,Saint Vincent and the Grenadines
Latvia,Samoa
Latvia,Sao Tome and Principe
Latvia,Saudi Arabia
Latvia,Senegal
Latvia,Sierra Leone
Latvia,Slovakia
Latvia,Solomon Islands
Latvia,South Africa
Latvia,Spain
Latvia,Sri Lanka
Latvia,Sudan
Latvia,Suriname
Latvia,Sweden
Latvia,Switzerland
Latvia,Taiwan*
Latvia,Tajikistan
Latvia,Thailand
Latvia,Timor-Leste
Latvia,Togo
Latvia,Trinidad and Tobago
Latvia,Tunisia
Latvia,Turkey
Latvia,Turkmenistan
Latvia,Uganda
Latvia,United Kingdom
Latvia,United Republic of Tanzania
Latvia,United States of America
Latvia,Uruguay
Latvia,Uzbekistan
Latvia,Vanuatu
Latvia,Venezuela (Bolivarian Republic of)
Latvia,Yemen
Latvia,Zambia
Latvia,Zimbabwe
Lebanon,Afghanistan
Lebanon,Albania
Lebanon,Algeria
Lebanon,Angola
Lebanon,Argentina
Lebanon,Armenia
Lebanon,Australia
Lebanon,Austria
Lebanon,Bangladesh
Lebanon,Barbados
Lebanon,Belarus
Lebanon,Belgium
Lebanon,Belize
Lebanon,Benin
Lebanon,Bolivia
Lebanon,Botswana
Lebanon,Brazil
Lebanon,Bulgaria
Lebanon,Burkina Faso
Lebanon,Cabo Verde
Lebanon,Cambodia
Lebanon,Cameroon
Lebanon,Canada
Lebanon,Central African Republic
Lebanon,Chad
Lebanon,Chile
Lebanon,Colombia
Lebanon,Congo
Lebanon,Costa Rica
Lebanon,Cote d'Ivoire
Lebanon,Croatia
Lebanon,Cyprus
Lebanon,Czechia
Lebanon,Denmark
Lebanon,Djibouti
Lebanon,Dominican Republic
Lebanon,Ecuador
Lebanon,Estonia
Lebanon,Eswatini
Lebanon,Ethiopia
Lebanon,Fiji
Lebanon,Finland
Lebanon,France
Lebanon,French Polynesia
Lebanon,Gabon
Lebanon,Gambia
Lebanon,Georgia
Lebanon,Germany
Lebanon,Ghana
Lebanon,Greece
Lebanon,Guatemala
Lebanon,Guinea
Lebanon,Guinea-Bissau
Lebanon,Haiti
Lebanon,Honduras
Lebanon,Hungary
Lebanon,Iceland
Lebanon,India
Lebanon,Indonesia
Lebanon,Iraq
Lebanon,Ireland
Lebanon,Italy
Lebanon,Jamaica
Lebanon,Japan
Lebanon,Jordan
Lebanon,Kazakhstan
Lebanon,Kenya
Lebanon,Kiribati
Lebanon,"Korea, North"
Lebanon,"Korea, South"
Lebanon,Kuwait
Lebanon,Latvia
Lebanon,Lesotho
Lebanon,Liberia
Lebanon,Lithuania
Lebanon,Luxembourg
Lebanon,Madagascar
Lebanon,Malawi
Lebanon,Malaysia
Lebanon,Mali
Lebanon,Malta
Lebanon,Mauritania
Lebanon,Mauritius
Lebanon,Mexico
Lebanon,Mongolia
Lebanon,Montenegro
Lebanon,Morocco
Lebanon,Mozambique
Lebanon,Myanmar
Lebanon,Namibia
Lebanon,Nepal
Lebanon,Netherlands
Lebanon,New Caledonia
Lebanon,New Zealand
Lebanon,Nicaragua
Lebanon,Niger
Lebanon,Nigeria
Lebanon,North Macedonia
Lebanon,Norway
Lebanon,Pakistan
Lebanon,Panama
Lebanon,Paraguay
Lebanon,Poland
Lebanon,Portugal
Lebanon,Republic of Moldova
Lebanon,Romania
Lebanon,Russian Federation
Lebanon,Rwanda
Lebanon,Saint Kitts and Nevis
Lebanon,Saint Lucia
Lebanon,Samoa
Lebanon,Sao Tome and Principe
Lebanon,Saudi Arabia
Lebanon,Senegal
Lebanon,Serbia
Lebanon,Sierra Leone
Lebanon,Slovakia
Lebanon,Slovenia
Lebanon,Solomon Islands
Lebanon,South Africa
Lebanon,Spain
Lebanon,Sri Lanka
Lebanon,Sudan
Lebanon,Suriname
Lebanon,Sweden
Lebanon,Switzerland
Lebanon,Taiwan*
Lebanon,Tajikistan
Lebanon,Thailand
Lebanon,Timor-Leste
Lebanon,Togo
Lebanon,Trinidad and Tobago
Lebanon,Tunisia
Lebanon,Turkey
Lebanon,Turkmenistan
Lebanon,Uganda
Lebanon,Ukraine
Lebanon,United Kingdom
Lebanon,United Republic of Tanzania
Lebanon,United States of America
Lebanon,Uruguay
Lebanon,Uzbekistan
Lebanon,Vanuatu
Lebanon,Vietnam
Lebanon,Yemen
Lebanon,Zambia
Lebanon,Zimbabwe
Lesotho,Angola
Lesotho,Benin
Lesotho,Burkina Faso
Lesotho,Central African Republic
Lesotho,Chad
Lesotho,Congo
Lesotho,Cuba
Lesotho,Djibouti
Lesotho,Fiji
Lesotho,Gabon
Lesotho,Gambia
Lesotho,Guinea
Lesotho,Guinea-Bissau
Lesotho,Haiti
Lesotho,Hungary
Lesotho,Iraq
Lesotho,Kiribati
Lesotho,"Korea, North"
Lesotho,Liberia
Lesotho,Mauritania
Lesotho,Mauritius
Lesotho,Mongolia
Lesotho,Mozambique
Lesotho,Nicaragua
Lesotho,Niger
Lesotho,Pakistan
Lesotho,Paraguay
Lesotho,Rwanda
Lesotho,Sao Tome and Principe
Lesotho,Senegal
Lesotho,Slovakia
Lesotho,South Africa
Lesotho,Sudan
Lesotho,Timor-Leste
Lesotho,Togo
Lesotho,Turkey
Lesotho,Uganda
Lesotho,Vanuatu
Lesotho,Venezuela (Bolivarian Republic of)
Lesotho,Zambia
Lesotho,Zimbabwe
Liberia,Burkina Faso
Liberia,Cameroon
Liberia,Chad
Liberia,Fiji
Liberia,Gambia
Liberia,Hungary
Liberia,Kiribati
Liberia,Lesotho
Liberia,Mauritania
Liberia,Mauritius
Liberia,Mongolia
Liberia,Nicaragua
Liberia,Niger
Liberia,Pakistan
Liberia,Sao Tome and Principe
Liberia,Senegal
Liberia,Sierra Leone
Liberia,Slovakia
Liberia,South Africa
Liberia,Timor-Leste
Liberia,Togo
Liberia,Uganda
Liberia,United Republic of Tanzania
Liberia,Venezuela (Bolivarian Republic of)
Liberia,Zambia
Liberia,Zimbabwe
Lithuania,Afghanistan
Lithuania,Albania
Lithuania,Algeria
Lithuania,Angola
Lithuania,Argentina
Lithuania,Austria
Lithuania,Bangladesh
Lithuania,Barbados
Lithuania,Belarus
Lithuania,Belgium
Lithuania,Belize
Lithuania,Benin
Lithuania,Bolivia
Lithuania,Botswana
Lithuania,Brazil
Lithuania,Bulgaria
Lithuania,Burkina Faso
Lithuania,Cabo Verde
Lithuania,Cambodia
Lithuania,Cameroon
Lithuania,Canada
Lithuania,Central African Republic
Lithuania,Chad
Lithuania,Chile
Lithuania,Colombia
Lithuania,Congo
Lithuania,Costa Rica
Lithuania,Croatia
Lithuania,Cuba
Lithuania,Cyprus
Lithuania,Czechia
Lithuania,Djibouti
Lithuania,Dominica
Lithuania,Dominican Republic
Lithuania,Ecuador
Lithuania,Egypt
Lithuania,El Salvador
Lithuania,Eswatini
Lithuania,Ethiopia
Lithuania,Fiji
Lithuania,Finland
Lithuania,France
Lithuania,French Polynesia
Lithuania,Gabon
Lithuania,Gambia
Lithuania,Georgia
Lithuania,Germany
Lithuania,Ghana
Lithuania,Greece
Lithuania,Grenada
Lithuania,Guatemala
Lithuania,Guinea
Lithuania,Guinea-Bissau
Lithuania,Honduras
Lithuania,Hungary
Lithuania,Iceland
Lithuania,India
Lithuania,Iraq
Lithuania,Ireland
Lithuania,Israel
Lithuania,Italy
Lithuania,Jamaica
Lithuania,Japan
Lithuania,Jordan
Lithuania,Kazakhstan
Lithuania,Kenya
Lithuania,Kiribati
Lithuania,"Korea, North"
Lithuania,"Korea, South"
Lithuania,Kyrgyzstan
Lithuania,Lao People's Democratic Republic
Lithuania,Latvia
Lithuania,Lesotho
Lithuania,Liberia
Lithuania,Luxembourg
Lithuania,Madagascar
Lithuania,Malawi
Lithuania,Malaysia
Lithuania,Mali
Lithuania,Malta
Lithuania,Mauritania
Lithuania,Mauritius
Lithuania,Mexico
Lithuania,Mongolia
Lithuania,Montenegro
Lithuania,Morocco
Lithuania,Mozambique
Lithuania,Myanmar
Lithuania,Namibia
Lithuania,Nepal
Lithuania,Netherlands
Lithuania,New Caledonia
Lithuania,New Zealand
Lithuania,Nicaragua
Lithuania,Niger
Lithuania,Nigeria
Lithuania,Norway
Lithuania,Pakistan
Lithuania,Panama
Lithuania,Paraguay
Lithuania,Poland
Lithuania,Portugal
Lithuania,Republic of Moldova
Lithuania,Romania
Lithuania,Russian Federation
Lithuania,Rwanda
Lithuania,Saint Kitts and Nevis
Lithuania,Saint Lucia
Lithuania,Saint Vincent and the Grenadines
Lithuania,Samoa
Lithuania,Sao Tome and Principe
Lithuania,Saudi Arabia
Lithuania,Senegal
Lithuania,Sierra Leone
Lithuania,Slovakia
Lithuania,Solomon Islands
Lithuania,South Africa
Lithuania,Spain
Lithuania,Sri Lanka
Lithuania,Sudan
Lithuania,Suriname
Lithuania,Sweden
Lithuania,Switzerland
Lithuania,Taiwan*
Lithuania,Tajikistan
Lithuania,Thailand
Lithuania,Timor-Leste
Lithuania,Togo
Lithuania,Trinidad and Tobago
Lithuania,Tunisia
Lithuania,Turkey
Lithuania,Turkmenistan
Lithuania,Uganda
Lithuania,Ukraine
Lithuania,United Kingdom
Lithuania,United Republic of Tanzania
Lithuania,United States of America
Lithuania,Uruguay
Lithuania,Uzbekistan
Lithuania,Vanuatu
Lithuania,Venezuela (Bolivarian Republic of)
Lithuania,Yemen
Lithuania,Zambia
Lithuania,Zimbabwe
Luxembourg,Angola
Luxembourg,Argentina
Luxembourg,Australia
Luxembourg,Austria
Luxembourg,Belarus
Luxembourg,Belgium
Luxembourg,Belize
Luxembourg,Benin
Luxembourg,Botswana
Luxembourg,Brazil
Luxembourg,Bulgaria
Luxembourg,Burkina Faso
Luxembourg,Cabo Verde
Luxembourg,Cambodia
Luxembourg,Cameroon
Luxembourg,Canada
Luxembourg,Central African Republic
Luxembourg,Chad
Luxembourg,Chile
Luxembourg,Colombia
Luxembourg,Congo
Luxembourg,Costa Rica
Luxembourg,Croatia
Luxembourg,Cuba
Luxembourg,Czechia
Luxembourg,Djibouti
Luxembourg,Dominica
Luxembourg,Dominican Republic
Luxembourg,Ecuador
Luxembourg,El Salvador
Luxembourg,Eswatini
Luxembourg,Ethiopia
Luxembourg,Fiji
Luxembourg,Finland
Luxembourg,French Polynesia
Luxembourg,Gabon
Luxembourg,Gambia
Luxembourg,Georgia
Luxembourg,Germany
Luxembourg,Ghana
Luxembourg,Greece
Luxembourg,Grenada
Luxembourg,Guatemala
Luxembourg,Guinea
Luxembourg,Guinea-Bissau
Luxembourg,Haiti
Luxembourg,Honduras
Luxembourg,Hungary
Luxembourg,Iraq
Luxembourg,Ireland
Luxembourg,Israel
Luxembourg,Italy
Luxembourg,Japan
Luxembourg,Jordan
Luxembourg,Kazakhstan
Luxembourg,Kiribati
Luxembourg,"Korea, North"
Luxembourg,"Korea, South"
Luxembourg,Kyrgyzstan
Luxembourg,Lao People's Democratic Republic
Luxembourg,Latvia
Luxembourg,Lebanon
Luxembourg,Lesotho
Luxembourg,Liberia
Luxembourg,Lithuania
Luxembourg,Malawi
Luxembourg,Malaysia
Luxembourg,Mali
Luxembourg,Malta
Luxembourg,Mauritania
Luxembourg,Mauritius
Luxembourg,Mongolia
Luxembourg,Montenegro
Luxembourg,Mozambique
Luxembourg,Namibia
Luxembourg,New Caledonia
Luxembourg,New Zealand
Luxembourg,Nicaragua
Luxembourg,Niger
Luxembourg,Pakistan
Luxembourg,Paraguay
Luxembourg,Poland
Luxembourg,Portugal
Luxembourg,Republic of Moldova
Luxembourg,Romania
Luxembourg,Russian Federation
Luxembourg,Rwanda
Luxembourg,Samoa
Luxembourg,Sao Tome and Principe
Luxembourg,Saudi Arabia
Luxembourg,Senegal
Luxembourg,Sierra Leone
Luxembourg,Slovakia
Luxembourg,Solomon Islands
Luxembourg,South Africa
Luxembourg,Spain
Luxembourg,Sudan
Luxembourg,Suriname
Luxembourg,Switzerland
Luxembourg,Taiwan*
Luxembourg,Tajikistan
Luxembourg,Timor-Leste
Luxembourg,Togo
Luxembourg,Trinidad and Tobago
Luxembourg,Turkey
Luxembourg,Turkmenistan
Luxembourg,Uganda
Luxembourg,Ukraine
Luxembourg,United Kingdom
Luxembourg,United Republic of Tanzania
Luxembourg,United States of America
Luxembourg,Uruguay
Luxembourg,Vanuatu
Luxembourg,Venezuela (Bolivarian Republic of)
Luxembourg,Yemen
Luxembourg,Zambia
Luxembourg,Zimbabwe
Madagascar,Afghanistan
Madagascar,Albania
Madagascar,Algeria
Madagascar,Angola
Madagascar,Antigua and Barbuda
Madagascar,Argentina
Madagascar,Armenia
Madagascar,Australia
Madagascar,Austria
Madagascar,Azerbaijan
Madagascar,Bangladesh
Madagascar,Belarus
Madagascar,Belgium
Madagascar,Belize
Madagascar,Benin
Madagascar,Bolivia
Madagascar,Bosnia and Herzegovina
Madagascar,Botswana
Madagascar,Brazil
Madagascar,Bulgaria
Madagascar,Burkina Faso
Madagascar,Cabo Verde
Madagascar,Cambodia
Madagascar,Cameroon
Madagascar,Canada
Madagascar,Central African Republic
Madagascar,Chad
Madagascar,Chile
Madagascar,Colombia
Madagascar,Congo
Madagascar,Cote d'Ivoire
Madagascar,Croatia
Madagascar,Cuba
Madagascar,Cyprus
Madagascar,Czechia
Madagascar,Denmark
Madagascar,Djibouti
Madagascar,Dominica
Madagascar,Dominican Republic
Madagascar,Ecuador
Madagascar,Egypt
Madagascar,El Salvador
Madagascar,Estonia
Madagascar,Eswatini
Madagascar,Ethiopia
Madagascar,Fiji
Madagascar,France
Madagascar,French Polynesia
Madagascar,Gabon
Madagascar,Gambia
Madagascar,Georgia
Madagascar,Germany
Madagascar,Ghana
Madagascar,Greece
Madagascar,Guatemala
Madagascar,Guinea
Madagascar,Guinea-Bissau
Madagascar,Haiti
Madagascar,Honduras
Madagascar,Hungary
Madagascar,Iceland
Madagascar,India
Madagascar,Iran (Islamic Republic of)
Madagascar,Iraq
Madagascar,Ireland
Madagascar,Italy
Madagascar,Jamaica
Madagascar,Japan
Madagascar,Jordan
Madagascar,Kazakhstan
Madagascar,Kenya
Madagascar,Kiribati
Madagascar,"Korea, North"
Madagascar,"Korea, South"
Madagascar,Kuwait
Madagascar,Kyrgyzstan
Madagascar,Lao People's Democratic Republic
Madagascar,Latvia
Madagascar,Lebanon
Madagascar,Lesotho
Madagascar,Liberia
Madagascar,Luxembourg
Madagascar,Malawi
Madagascar,Malaysia
Madagascar,Mali
Madagascar,Malta
Madagascar,Mauritania
Madagascar,Mauritius
Madagascar,Mexico
Madagascar,Mongolia
Madagascar,Montenegro
Madagascar,Morocco
Madagascar,Mozambique
Madagascar,Namibia
Madagascar,Netherlands
Madagascar,New Caledonia
Madagascar,New Zealand
Madagascar,Nicaragua
Madagascar,Niger
Madagascar,Nigeria
Madagascar,North Macedonia
Madagascar,Norway
Madagascar,Pakistan
Madagascar,Panama
Madagascar,Paraguay
Madagascar,Poland
Madagascar,Portugal
Madagascar,Republic of Moldova
Madagascar,Romania
Madagascar,Russian Federation
Madagascar,Rwanda
Madagascar,Saint Kitts and Nevis
Madagascar,Saint Lucia
Madagascar,Saint Vincent and the Grenadines
Madagascar,Samoa
Madagascar,Sao Tome and Principe
Madagascar,Saudi Arabia
Madagascar,Senegal
Madagascar,Serbia
Madagascar,Sierra Leone
Madagascar,Slovakia
Madagascar,Slovenia
Madagascar,Solomon Islands
Madagascar,South Africa
Madagascar,Spain
Madagascar,Sri Lanka
Madagascar,Sudan
Madagascar,Suriname
Madagascar,Switzerland
Madagascar,Taiwan*
Madagascar,Tajikistan
Madagascar,Thailand
Madagascar,Timor-Leste
Madagascar,Togo
Madagascar,Tunisia
Madagascar,Turkey
Madagascar,Turkmenistan
Madagascar,Uganda
Madagascar,Ukraine
Madagascar,United Arab Emirates
Madagascar,United Republic of Tanzania
Madagascar,United States of America
Madagascar,Uruguay
Madagascar,Uzbekistan
Madagascar,Vanuatu
Madagascar,Venezuela (Bolivarian Republic of)
Madagascar,Vietnam
Madagascar,Yemen
Madagascar,Zambia
Madagascar,Zimbabwe
Malawi,Algeria
Malawi,Angola
Malawi,Antigua and Barbuda
Malawi,Argentina
Malawi,Australia
Malawi,Austria
Malawi,Azerbaijan
Malawi,Bangladesh
Malawi,Belarus
Malawi,Belgium
Malawi,Belize
Malawi,Benin
Malawi,Bolivia
Malawi,Bosnia and Herzegovina
Malawi,Botswana
Malawi,Brazil
Malawi,Bulgaria
Malawi,Burkina Faso
Malawi,Cabo Verde
Malawi,Cambodia
Malawi,Cameroon
Malawi,Canada
Malawi,Central African Republic
Malawi,Chad
Malawi,Colombia
Malawi,Congo
Malawi,Cote d'Ivoire
Malawi,Croatia
Malawi,Cuba
Malawi,Cyprus
Malawi,Czechia
Malawi,Djibouti
Malawi,Dominica
Malawi,Dominican Republic
Malawi,Ecuador
Malawi,El Salvador
Malawi,Estonia
Malawi,Eswatini
Malawi,Ethiopia
Malawi,Fiji
Malawi,France
Malawi,French Polynesia
Malawi,Gabon
Malawi,Gambia
Malawi,Georgia
Malawi,Germany
Malawi,Ghana
Malawi,Greece
Malawi,Grenada
Malawi,Guatemala
Malawi,Guinea
Malawi,Guinea-Bissau
Malawi,Haiti
Malawi,Honduras
Malawi,Hungary
Malawi,Iceland
Malawi,India
Malawi,Iran (Islamic Republic of)
Malawi,Iraq
Malawi,Italy
Malawi,Jamaica
Malawi,Jordan
Malawi,Kazakhstan
Malawi,Kenya
Malawi,Kiribati
Malawi,"Korea, North"
Malawi,"Korea, South"
Malawi,Kuwait
Malawi,Lao People's Democratic Republic
Malawi,Lebanon
Malawi,Lesotho
Malawi,Liberia
Malawi,Luxembourg
Malawi,Madagascar
Malawi,Malaysia
Malawi,Mali
Malawi,Mauritania
Malawi,Mauritius
Malawi,Mexico
Malawi,Mongolia
Malawi,Montenegro
Malawi,Mozambique
Malawi,Namibia
Malawi,Nepal
Malawi,New Caledonia
Malawi,New Zealand
Malawi,Nicaragua
Malawi,Niger
Malawi,Nigeria
Malawi,North Macedonia
Malawi,Norway
Malawi,Pakistan
Malawi,Panama
Malawi,Paraguay
Malawi,Poland
Malawi,Republic of Moldova
Malawi,Romania
Malawi,Russian Federation
Malawi,Rwanda
Malawi,Saint Kitts and Nevis
Malawi,Samoa
Malawi,Sao Tome and Principe
Malawi,Saudi Arabia
Malawi,Senegal
Malawi,Sierra Leone
Malawi,Slovakia
Malawi,Slovenia
Malawi,Solomon Islands
Malawi,South Africa
Malawi,Spain
Malawi,Sudan
Malawi,Suriname
Malawi,Switzerland
Malawi,Taiwan*
Malawi,Tajikistan
Malawi,Thailand
Malawi,Timor-Leste
Malawi,Togo
Malawi,Trinidad and Tobago
Malawi,Tunisia
Malawi,Turkey
Malawi,Turkmenistan
Malawi,Uganda
Malawi,Ukraine
Malawi,United Kingdom
Malawi,United Republic of Tanzania
Malawi,United States of America
Malawi,Uruguay
Malawi,Uzbekistan
Malawi,Vanuatu
Malawi,Venezuela (Bolivarian Republic of)
Malawi,Yemen
Malawi,Zambia
Malawi,Zimbabwe
Malaysia,Angola
Malaysia,Argentina
Malaysia,Botswana
Malaysia,Bulgaria
Malaysia,Burkina Faso
Malaysia,Cameroon
Malaysia,Chad
Malaysia,Congo
Malaysia,Czechia
Malaysia,Dominican Republic
Malaysia,Ecuador
Malaysia,Fiji
Malaysia,Gambia
Malaysia,Ghana
Malaysia,Honduras
Malaysia,Hungary
Malaysia,Kazakhstan
Malaysia,Kiribati
Malaysia,"Korea, North"
Malaysia,"Korea, South"
Malaysia,Lesotho
Malaysia,Liberia
Malaysia,Luxembourg
Malaysia,Malawi
Malaysia,Mauritania
Malaysia,Mauritius
Malaysia,Mongolia
Malaysia,Namibia
Malaysia,Nicaragua
Malaysia,Nigeria
Malaysia,Pakistan
Malaysia,Republic of Moldova
Malaysia,Sao Tome and Principe
Malaysia,Senegal
Malaysia,Slovakia
Malaysia,Solomon Islands
Malaysia,South Africa
Malaysia,Suriname
Malaysia,Sweden
Malaysia,Timor-Leste
Malaysia,Togo
Malaysia,Uganda
Malaysia,United Republic of Tanzania
Malaysia,United States of America
Malaysia,Uruguay
Malaysia,Vanuatu
Malaysia,Venezuela (Bolivarian Republic of)
Malaysia,Yemen
Malaysia,Zambia
Maldives,Afghanistan
Maldives,Albania
Maldives,Algeria
Maldives,Angola
Maldives,Antigua and Barbuda
Maldives,Argentina
Maldives,Armenia
Maldives,Australia
Maldives,Austria
Maldives,Azerbaijan
Maldives,Bahamas
Maldives,Bangladesh
Maldives,Barbados
Maldives,Belarus
Maldives,Belgium
Maldives,Belize
Maldives,Benin
Maldives,Bolivia
Maldives,Botswana
Maldives,Brazil
Maldives,Bulgaria
Maldives,Burkina Faso
Maldives,Cabo Verde
Maldives,Cambodia
Maldives,Cameroon
Maldives,Canada
Maldives,Central African Republic
Maldives,Chad
Maldives,Chile
Maldives,China
Maldives,Colombia
Maldives,Congo
Maldives,Costa Rica
Maldives,Cote d'Ivoire
Maldives,Croatia
Maldives,Cuba
Maldives,Cyprus
Maldives,Czechia
Maldives,Denmark
Maldives,Djibouti
Maldives,Dominica
Maldives,Dominican Republic
Maldives,Ecuador
Maldives,Egypt
Maldives,El Salvador
Maldives,Estonia
Maldives,Eswatini
Maldives,Ethiopia
Maldives,Fiji
Maldives,Finland
Maldives,France
Maldives,French Polynesia
Maldives,Gabon
Maldives,Gambia
Maldives,Georgia
Maldives,Germany
Maldives,Ghana
Maldives,Greece
Maldives,Grenada
Maldives,Guatemala
Maldives,Guinea
Maldives,Guinea-Bissau
Maldives,Guyana
Maldives,Haiti
Maldives,Honduras
Maldives,Hungary
Maldives,Iceland
Maldives,India
Maldives,Indonesia
Maldives,Iran (Islamic Republic of)
Maldives,Iraq
Maldives,Ireland
Maldives,Israel
Maldives,Italy
Maldives,Jamaica
Maldives,Japan
Maldives,Jordan
Maldives,Kazakhstan
Maldives,Kenya
Maldives,Kiribati
Maldives,"Korea, North"
Maldives,"Korea, South"
Maldives,Kuwait
Maldives,Kyrgyzstan
Maldives,Lao People's Democratic Republic
Maldives,Latvia
Maldives,Lebanon
Maldives,Lesotho
Maldives,Liberia
Maldives,Lithuania
Maldives,Luxembourg
Maldives,Madagascar
Maldives,Malawi
Maldives,Malaysia
Maldives,Mali
Maldives,Malta
Maldives,Mauritania
Maldives,Mauritius
Maldives,Mexico
Maldives,Mongolia
Maldives,Montenegro
Maldives,Morocco
Maldives,Mozambique
Maldives,Myanmar
Maldives,Namibia
Maldives,Nepal
Maldives,Netherlands
Maldives,New Caledonia
Maldives,New Zealand
Maldives,Nicaragua
Maldives,Niger
Maldives,Nigeria
Maldives,North Macedonia
Maldives,Norway
Maldives,Oman
Maldives,Pakistan
Maldives,Panama
Maldives,Paraguay
Maldives,Peru
Maldives,Philippines
Maldives,Poland
Maldives,Portugal
Maldives,Republic of Moldova
Maldives,Romania
Maldives,Russian Federation
Maldives,Rwanda
Maldives,Saint Kitts and Nevis
Maldives,Saint Lucia
Maldives,Saint Vincent and the Grenadines
Maldives,Samoa
Maldives,Sao Tome and Principe
Maldives,Saudi Arabia
Maldives,Senegal
Maldives,Serbia
Maldives,Sierra Leone
Maldives,Slovakia
Maldives,Slovenia
Maldives,Solomon Islands
Maldives,South Africa
Maldives,Spain
Maldives,Sri Lanka
Maldives,Sudan
Maldives,Suriname
Maldives,Sweden
Maldives,Switzerland
Maldives,Taiwan*
Maldives,Tajikistan
Maldives,Thailand
Maldives,Timor-Leste
Maldives,Togo
Maldives,Trinidad and Tobago
Maldives,Tunisia
Maldives,Turkey
Maldives,Turkmenistan
Maldives,Uganda
Maldives,Ukraine
Maldives,United Arab Emirates
Maldives,United Kingdom
Maldives,United Republic of Tanzania
Maldives,United States of America
Maldives,Uruguay
Maldives,Uzbekistan
Maldives,Vanuatu
Maldives,Venezuela (Bolivarian Republic of)
Maldives,Vietnam
Maldives,Yemen
Maldives,Zambia
Maldives,Zimbabwe
Mali,Afghanistan
Mali,Albania
Mali,Algeria
Mali,Angola
Mali,Antigua and Barbuda
Mali,Argentina
Mali,Armenia
Mali,Austria
Mali,Bahamas
Mali,Bangladesh
Mali,Barbados
Mali,Belarus
Mali,Belgium
Mali,Belize
Mali,Benin
Mali,Bolivia
Mali,Botswana
Mali,Brazil
Mali,Bulgaria
Mali,Burkina Faso
